"","HG00096","HG00103","HG00106","HG00111","HG00116","HG00126","HG00132","HG00149","HG00150","HG00176"
"41",0.551825869051265,0.550643937223879,0.659911085213718,0.543946619209085,0.54322656722058,0.668110385186713,0.421867489646009,0.804484421762303,0.666778188184838,0.82140068651465
"42",0.542613694534881,0.496322528780628,0.623862226639376,0.541322849637476,0.586632799564207,0.647687459262514,0.432962222863613,0.781302263238249,0.644083378405284,0.804145462897665
"43",0.603513541349769,0.70572251774045,0.669976239237657,0.587624881619254,0.470902888357586,0.631982123280641,0.556678604868156,0.656395652259734,0.637706274291215,0.639716536978607
"44",0.554820249251631,0.650479129672163,0.605766888656688,0.541191363126006,0.438000752562467,0.569184507585264,0.525376785213236,0.57511124196839,0.574654202751858,0.556618451727833
"45",0.55060212294361,0.576447376275014,0.574654202751858,0.546276384985295,0.519059888336333,0.565756053057465,0.530671940994243,0.583694274900906,0.567062147130332,0.581412654679463
"46",0.58869561112194,0.784012721446031,0.650479129672163,0.561369905786731,0.329318531994676,0.563050832831823,0.584097773468916,0.490100991972854,0.576447376275014,0.433333527135218
"47",0.00252807675386813,0.00195493151981457,0.0018918987779327,0.00264791027372656,0.00346233156415953,0.00205967290460173,0.0032602618681321,0.00158973599678795,0.00203434022632569,0.00160685908344791
"48",0.00263233080516241,0.00182918482330956,0.00226198856753849,0.00275955962491042,0.00401558180068938,0.0026019173635987,0.00280502196353237,0.00270290395690625,0.002548471325884,0.00292091497083547
"49",0.228907608918325,0.227596088433554,0.241851718975468,0.228138814139674,0.229266887209049,0.243431971396972,0.21428988597068,0.265840342845362,0.243180523455446,0.269703372506462
"50",0.421404249204957,0.411979031646699,0.426561224979236,0.421985914555256,0.431616966413181,0.430912810601416,0.412657173457422,0.446263187643572,0.430255870396567,0.450533977692438
"51",0.00337392196000423,0.00290263840915421,0.00487062876810859,0.00333696252242718,0.00386841111419336,0.00533241426235989,0.00211430317895489,0.0105819442548823,0.00525856043372447,0.0121091931603798
"52",0.0123921993361843,0.0177578812624035,0.00720947619916044,0.0124196796533035,0.00865623585591516,0.00594611951605418,0.0255766918808909,0.0019257885343425,0.00612365520290219,0.00150548882291143
"53",0.00451043534973131,0.00803208232865046,0.00648977680758129,0.00414804007399584,0.00227819618834866,0.00524663601345704,0.00353894855345678,0.00598863624575186,0.00541396632665709,0.00545489464410098
"54",0.00106853495204055,0.000374551771295602,0.000607987685237869,0.00123522475933859,0.00364475681103722,0.000901176550174572,0.00148449622495605,0.000824292005775562,0.000850234995788275,0.00099955250330069
"55",0.00536083650333575,0.00261925951121489,0.00444136657409257,0.00583619104139043,0.0121531499539186,0.0058975902090785,0.00535469853616054,0.00754516688123169,0.00565416385438278,0.00901963456072736
"56",0.00759838955549555,0.00163885239572777,0.0027228571593687,0.00952040154316272,0.0452468839336647,0.00476971375752045,0.0154218297371964,0.00305263328918554,0.00439168805295521,0.00385559283014619
"57",0.928925171047451,0.887399137861595,0.926769049902116,0.932342869852285,0.9585953482304,0.939706298253627,0.920841823056254,0.955997434213209,0.937920341819381,0.961928601422558
"58",0.00100127963318146,0.000953623371654689,0.00133259249846378,0.000985967846056999,0.00103141231909319,0.00138995880441337,0.000710715718046913,0.00225433104861387,0.00138078867810166,0.00245238271168236
"59",0.000537189822714047,0.000559598158333202,0.000576972111540351,0.000532288996513521,0.000509836088194092,0.000570338932099949,0.000501095522130949,0.000618344568184836,0.000571279970726483,0.000621084854370247
"60",0.000501619044882411,0.000547600267433342,0.000554153232441132,0.000493728427338699,0.000450525299907251,0.000538356026313299,0.000459523796051226,0.000588719111398607,0.000540628249515112,0.000586674839083541
"61",0.944048013982779,0.909145283908801,0.920636848044364,0.948073687770491,0.969120698519105,0.933393448428091,0.956768091972442,0.920504383296998,0.931642157005001,0.925719742070016
"62",0.00122275152495208,0.00134273248364614,0.00121149702066003,0.00121213595810984,0.00110145064768598,0.00116434116414069,0.00127137070096198,0.00106918517662424,0.00117128365806458,0.00103591284721059
"63",0.918872836339947,0.933093191253564,0.919801701752189,0.917238132366306,0.899528725490556,0.913246753917594,0.922432162067434,0.901692691497854,0.914255416339509,0.89603280130032
"64",0.000878134846669636,0.000937355254707224,0.000971587302695934,0.000866172327341428,0.000808741999097558,0.000952867694381692,0.00079758157202869,0.00106237812970503,0.000955534795305552,0.0010665651481825
"65",0.0311626936431869,0.0189550313084003,0.0284524157581852,0.032952893235055,0.0544045882625332,0.0347061218437345,0.0297748444348988,0.0436572771021302,0.0336967769099864,0.0497629345443923
"66",0.952209099713083,0.887174834990943,0.944194274257101,0.956755588748677,0.982910754061832,0.960956492953298,0.94772437198966,0.974683980155318,0.95880661629048,0.980217539991743
