"","intron_motif","startID","endID","maxCount","quantileValueN","passedExpression","passed","maxDJaccard","passedVariability","b_jaccard","rho_jaccard","hgnc_symbol","annotatedJunction"
"777","GT-AG",537,1208,1,120.45,FALSE,FALSE,0.0136363636363636,FALSE,-6.51506870416572,0.00170679465785899,"PIGP","end"
"778","GT-AG",538,1208,121,140.75,TRUE,TRUE,0.0647835083804975,TRUE,1.59654658291106,0.000131513167733339,"PIGP","both"
"779","GT-AG",538,1209,3,240.15,FALSE,FALSE,0.00904432451863077,FALSE,-5.42265738411576,0.000132381763472824,"PIGP","end"
"780","GT-AG",538,1210,3,221.35,FALSE,FALSE,0.0145023575888875,FALSE,-6.87242665841007,0.00699217752778141,"PIGP","none"
"781","GT-AG",539,1208,1,120.45,FALSE,FALSE,0.00957446808510638,FALSE,-6.5155247376992,0.000441380411999138,"PIGP","end"
"782","GT-AG",540,1209,1,110.05,FALSE,FALSE,0.0103448275862069,FALSE,-6.57381640987338,0.000620329129697325,"PIGP","end"
"783","GT-AG",541,1211,1,98.75,FALSE,FALSE,0.00927556793753977,FALSE,-5.77906728530148,0.000106113411245084,"PIGP","start"
"784","GT-AG",541,1209,98,112.15,TRUE,TRUE,0.0834951800407644,TRUE,2.18771559297854,0.0016424598159378,"PIGP","both"
"785","GT-AG",541,1210,2,187.2,FALSE,FALSE,0.00890239709205226,FALSE,-5.83521217272147,5.13722627467403e-05,"PIGP","start"
"786","GT-AG",542,1209,1,110.05,FALSE,FALSE,0.00891089108910891,FALSE,-6.57397711314533,0.000428105666791914,"PIGP","end"
"787","GT-AG",543,1212,1,92.3,FALSE,FALSE,0.0101123595505618,FALSE,-6.39576451106945,0.000417437134573818,"PIGP","start"
"788","GT-AG",543,1213,1,92.3,FALSE,FALSE,0.0118421052631579,FALSE,-6.39557042061316,0.000601681061347227,"PIGP","start"
"789","GT-AG",543,1214,14,92.75,FALSE,FALSE,0.120552929777123,TRUE,-2.34575573948214,0.0412556501794616,"PIGP","start"
"790","GT-AG",543,1210,86,107.55,TRUE,TRUE,0.123271547085558,TRUE,0.903926063764776,0.0125714136988705,"PIGP","both"
"791","GT-AG",544,1214,1,14,FALSE,FALSE,0.0661375661375661,TRUE,-3.69403463264521,0.00114950747870729,"PIGP","none"
"792","GT-AG",544,1210,1,95,FALSE,FALSE,0.0113924050632911,FALSE,-6.45616427077929,0.000571916444637365,"PIGP","end"
"793","GT-AG",545,1210,18,94.55,FALSE,FALSE,0.0822187012439699,TRUE,-1.66223666090635,0.00721031010610884,"PIGP","end"
"794","GT-AG",546,1215,1,70.1,FALSE,FALSE,0.0130434782608696,FALSE,-6.06900354237975,0.000512138931952546,"PIGP","start"
"795","GT-AG",546,1216,4,70.1,FALSE,FALSE,0.0695635523810156,TRUE,-4.0758883123584,0.0120534966840506,"PIGP","start"
"796","GT-AG",546,1217,2,70.1,FALSE,FALSE,0.0372630193351692,FALSE,-4.96773485012678,0.00152259502913643,"PIGP","start"
"797","GT-AG",546,1218,1,70.1,FALSE,FALSE,0.0160714285714286,FALSE,-6.06866268450458,0.000782954624385226,"PIGP","start"
"798","GT-AG",546,1219,4,70.1,FALSE,FALSE,0.0310447587070157,FALSE,-4.1095499203667,0.0065926741049884,"PIGP","start"
"799","GT-AG",546,1220,55,74.55,TRUE,TRUE,0.168659764105438,TRUE,0.397459634846953,0.0115250547906872,"PIGP","both"
"800","GT-AG",546,1221,4,70.1,FALSE,FALSE,0.0564697592234855,TRUE,-4.79201297442508,0.0129114224342042,"PIGP","start"
"801","GT-AG",546,1222,2,70.1,FALSE,FALSE,0.0293395754952712,FALSE,-5.45304434009386,0.00365686700081435,"PIGP","start"
"802","GT-AG",546,1223,1,70.1,FALSE,FALSE,0.0169811320754717,FALSE,-6.0685600961927,0.00105152219550559,"PIGP","start"
"803","GT-AG",547,1224,1,119.75,FALSE,FALSE,0.00947368421052631,FALSE,-6.50466756572036,0.000535297523607603,"VPS26C","end"
"804","GT-AG",548,1225,1,120.75,FALSE,FALSE,0.0130530626641063,FALSE,-6.04347471661088,0.000179466161888838,"VPS26C","start"
"805","GT-AG",548,1224,119,122.4,TRUE,TRUE,0.130068435758526,TRUE,3.31971127196869,0.000160542310689644,"VPS26C","both"
"806","GT-AG",549,1224,2,119.75,FALSE,FALSE,0.029735883424408,FALSE,-5.95543287318002,0.000147766077747365,"VPS26C","end"
"807","GT-AG",550,1226,1,68.65,FALSE,FALSE,0.0134328358208955,FALSE,-5.81278216587703,0.000496801080680748,"VPS26C","end"
"808","GT-AG",551,1226,70,74.4,TRUE,TRUE,0.109263229073966,TRUE,2.36285162025336,0.000394896869013273,"VPS26C","both"
"809","GT-AG",551,1227,6,73.95,FALSE,FALSE,0.0845924445924446,TRUE,-3.96639145621243,0.0254413876208358,"VPS26C","start"
"810","GT-AG",551,1228,1,159.15,FALSE,FALSE,0.00676691729323308,FALSE,-6.8517279539591,0.000397282034228596,"VPS26C","end"
"811","GT-AG",552,1226,1,68.65,FALSE,FALSE,0.0183673469387755,FALSE,-5.81222600982015,0.000781472917081705,"VPS26C","end"
"812","GT-AG",553,1229,2,88.55,FALSE,FALSE,0.0186622191011236,FALSE,-6.06731630922619,0.00404360472439934,"VPS26C","start"
"813","GT-AG",553,1228,84,91.1,TRUE,FALSE,0.0425507218977679,FALSE,2.65407952433519,6.68381912176043e-05,"VPS26C","both"
"814","GT-AG",554,1229,3,4.1,FALSE,FALSE,0.496296296296296,TRUE,1.87251484043638,0.157117385349004,"VPS26C","none"
"815","GT-AG",554,1228,1,89.65,FALSE,FALSE,0.00989010989010989,FALSE,-6.38389485474832,0.000400208786234793,"VPS26C","end"
"816","GT-AG",555,1230,1,3,FALSE,FALSE,0.291666666666667,TRUE,-2.07973322677373,0.00948121161479987,"VPS26C","none"
"817","GT-AG",555,1228,3,88.1,FALSE,FALSE,0.0211765259412441,FALSE,-4.267697568977,0.000137643883797338,"VPS26C","end"
"818","GT-AG",556,1228,1,88.1,FALSE,FALSE,0.0103448275862069,FALSE,-6.36526768037856,0.000423384616247667,"VPS26C","end"
"819","GT-AG",557,1231,129,134.55,TRUE,TRUE,0.0692019077843949,TRUE,1.92965534109329,0.00044392558932334,"VPS26C","both"
"820","GT-AG",557,1232,8,225.85,FALSE,FALSE,0.0231579370220766,FALSE,-3.37076468534991,4.3044239387475e-05,"VPS26C","start"
"821","GT-AG",557,1233,1,232.95,FALSE,FALSE,0.00636412101825936,FALSE,-6.66525212592328,5.73335839494699e-05,"VPS26C","start"
"822","GT-AG",557,1234,4,225,FALSE,FALSE,0.0130716433915853,FALSE,-4.50153723120321,5.8505525053441e-05,"VPS26C","start"
"823","GT-AG",558,1232,95,107.4,TRUE,TRUE,0.0834348041320258,TRUE,1.73236080093815,0.00381877783774346,"VPS26C","both"
"824","GT-AG",558,1234,1,201.3,FALSE,FALSE,0.0080799693408278,FALSE,-6.74758412472125,0.000138424606303853,"VPS26C","start"
"825","GT-AG",559,1232,1,101.2,FALSE,FALSE,0.015,FALSE,-6.39123385373961,0.00170469409598882,"VPS26C","end"
"826","GT-AG",560,1232,1,101.2,FALSE,FALSE,0.0144585253456221,FALSE,-6.14970019625952,0.000315900968596212,"VPS26C","end"
"827","GT-AG",561,1233,101,101.6,TRUE,FALSE,0.0494546580790691,FALSE,3.12066387643365,0.00327974657340029,"VPS26C","both"
"828","GT-AG",561,1235,1,99.5,FALSE,FALSE,0.0120304748405386,FALSE,-6.05213302196788,0.000197887752410063,"VPS26C","start"
"829","GT-AG",561,1234,2,193.6,FALSE,FALSE,0.00670661856804381,FALSE,-5.92129692243726,8.12753081476034e-05,"VPS26C","start"
"830","GT-AG",562,1234,1,105,FALSE,FALSE,0.0126777560339204,FALSE,-5.73223604756149,0.000123716481406777,"VPS26C","end"
"831","GT-AG",563,1236,1,88.1,FALSE,FALSE,0.0103448275862069,FALSE,-5.97230660101169,0.000449623334400927,"VPS26C","start"
"832","GT-AG",563,1237,1,88.55,FALSE,FALSE,0.0140625,FALSE,-5.97745605462499,0.000632448066987106,"VPS26C","start"
"833","GT-AG",563,1234,81,113.55,TRUE,TRUE,0.14306920220036,TRUE,0.88662043038033,0.00451673552660987,"VPS26C","both"
"834","GT-AG",564,1237,1,1,FALSE,FALSE,0.666666666666667,TRUE,0.239789527279837,0.500000000001474,"VPS26C","none"
"835","GT-AG",565,1234,14,105,FALSE,FALSE,0.112023879824805,TRUE,-1.83460482597814,0.0131320671971831,"VPS26C","end"
"836","GT-AG",566,1238,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.499999984731113,"LINC01423","none"
"837","GT-AG",567,1239,15,14.55,FALSE,FALSE,0,FALSE,3.56562216282165,0.985494815872364,"HMGN1","both"
"838","GT-AG",568,1240,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.500000040097874,"LINC00323","both"
"839","GT-AG",569,1241,1,457.5,FALSE,FALSE,0.00371900826446281,FALSE,-7.64299139467922,0.000556162563152426,"U2AF1;U2AF1L5","start"
"840","GT-AG",569,1242,512,471.95,TRUE,TRUE,0.0903102621673123,TRUE,2.27357332694666,0.00655812496065121,"U2AF1;U2AF1L5","both"
"841","GT-AG",570,1242,2,459.85,FALSE,FALSE,0.00534919577405952,FALSE,-7.0427183518688,0.00197983389242253,"U2AF1;U2AF1L5","end"
"842","GT-AG",571,1243,640,643.7,TRUE,TRUE,0.0970338064300309,TRUE,1.81504195115708,0.00627363504284709,"U2AF1;U2AF1L5","both"
"843","GT-AG",572,1244,1338,1393.15,TRUE,TRUE,0.0768136044786418,TRUE,2.48850137938694,0.00325863556014888,"U2AF1;U2AF1L5","both"
"844","GT-AG",572,1245,1,1380.1,FALSE,FALSE,0.0015929203539823,FALSE,-8.67441797859049,0.000230268446064095,"U2AF1;U2AF1L5","start"
"845","GT-AG",572,1246,1,2260.6,FALSE,FALSE,0.000781732029438452,FALSE,-9.03602520666929,1.1855061499874e-05,"U2AF1;U2AF1L5","start"
"846","GT-AG",573,1244,1,1299.75,FALSE,FALSE,0.00111524163568773,FALSE,-8.6415191506624,6.92807381080658e-05,"U2AF1;U2AF1L5","end"
"847","GT-AG",574,1247,3,1057.75,FALSE,FALSE,0.00242472454830321,FALSE,-7.52417415789068,0.000397642224681019,"U2AF1;U2AF1L5","end"
"848","GT-AG",575,1247,1056,1173.35,TRUE,TRUE,0.0606726839802519,TRUE,1.83812111926477,0.00376400361607068,"U2AF1;U2AF1L5","both"
"849","GT-AG",576,1248,863,1208.4,TRUE,FALSE,0.0450728276635565,FALSE,0.824336927421932,2.7463687879766e-05,"U2AF1;U2AF1L5","both"
"850","GT-AG",576,1249,308,1228.75,TRUE,TRUE,0.0526801512339583,TRUE,-1.10791793325748,0.00249591578867463,"U2AF1;U2AF1L5","start"
"851","GT-AG",577,1248,1,871.65,FALSE,FALSE,0.002,FALSE,-8.43050534783222,0.000269738841953176,"U2AF1;U2AF1L5","end"
"852","GT-AG",578,1249,28,1026.75,TRUE,FALSE,0.0181389925758362,FALSE,-3.62793252295385,0.00123376695626136,"U2AF1;U2AF1L5","start"
"853","GT-AG",578,1246,675,965.3,TRUE,FALSE,0.047069905833108,FALSE,0.539333723117969,0.000636094012877001,"U2AF1;U2AF1L5","both"
"854","GT-AG",579,1249,1,337.75,FALSE,FALSE,0.00376569037656904,FALSE,-7.53533210363627,0.000273192361454061,"U2AF1;U2AF1L5","none"
"855","GT-AG",579,1246,1,889.95,FALSE,FALSE,0.00107015457788347,FALSE,-8.47260192449801,5.26944941888376e-05,"U2AF1;U2AF1L5","end"
"856","GT-AG",580,1250,1,281.25,FALSE,FALSE,0.00428571428571429,FALSE,-7.356935751105,0.000246867080107212,"U2AF1;U2AF1L5","none"
"857","GT-AG",580,1251,1,281.25,FALSE,FALSE,0.0032967032967033,FALSE,-7.35704601297759,0.000143382829455599,"U2AF1;U2AF1L5","none"
"858","GT-AG",580,1246,275,908.15,TRUE,FALSE,0.0470298720840419,FALSE,-0.875691628139941,0.00159024678470465,"U2AF1;U2AF1L5","end"
"859","GT-AG",581,1252,5,688.6,FALSE,FALSE,0.00575573106989777,FALSE,-6.62418820729352,0.00224334816320718,"U2AF1;U2AF1L5","start"
"860","GT-AG",581,1253,3,688.6,FALSE,FALSE,0.00921501706484642,FALSE,-8.03866929259929,0.00879968973372926,"U2AF1;U2AF1L5","start"
"861","GT-AG",581,1254,2,688.6,FALSE,FALSE,0.00447715112225277,FALSE,-7.11806156196265,2.07857913457837e-05,"U2AF1;U2AF1L5","start"
"862","GT-AG",581,1255,2,688.6,FALSE,FALSE,0.00285019243337448,FALSE,-7.83815811674847,0.00103712852679743,"U2AF1;U2AF1L5","start"
"863","GT-AG",581,1256,570,692.7,TRUE,TRUE,0.103073495400934,TRUE,1.44256265401741,0.00387479333117235,"U2AF1;U2AF1L5","both"
"864","GT-AG",581,1257,4,688.6,FALSE,FALSE,0.00609312988389578,FALSE,-7.77096087594583,0.0034174402148699,"U2AF1;U2AF1L5","start"
"865","GT-AG",582,1256,2,542.15,FALSE,FALSE,0.00337198704381183,FALSE,-6.0164440367316,1.74634943090145e-05,"U2AF1;U2AF1L5","end"
"866","GT-AG",583,1256,1,542.15,FALSE,FALSE,0.00324569567240577,FALSE,-7.71625734419227,0.000120326772112259,"U2AF1;U2AF1L5","end"
"867","GT-AG",584,1256,1,542.15,FALSE,FALSE,0.00181451612903226,FALSE,-7.95656871073072,8.43701478553282e-05,"U2AF1;U2AF1L5","end"
"868","GT-AG",585,1256,1,542.15,FALSE,FALSE,0.00362903225806452,FALSE,-7.95636660865437,0.000886667434101536,"U2AF1;U2AF1L5","end"
"869","GT-AG",586,1258,5,3.74999999999999,FALSE,FALSE,0.111111111111111,TRUE,0.63297209055227,0.180286471837036,"HSF2BP;CU639417.2","both"
"870","GT-AG",586,1259,1,5.2,FALSE,FALSE,0.107142857142857,TRUE,-1.05893835063819,0.246892002058423,"HSF2BP;CU639417.2","start"
"871","GT-AG",587,1260,4,2.65,FALSE,FALSE,0,FALSE,0.850936261230104,0.985827961893005,"HSF2BP","both"
"872","GT-AG",588,1259,2,2,FALSE,FALSE,0.333333333333333,TRUE,0.608904487544684,0.0148391989537734,"HSF2BP","both"
"873","GT-AG",589,1261,1,1,FALSE,FALSE,0,FALSE,0.479579054559674,0.499999991667576,"HSF2BP","both"
"874","GT-AG",590,1262,1,1,FALSE,FALSE,0,FALSE,0.959158109119349,0.50000006108103,"HSF2BP","both"
"875","GT-AG",591,1263,3,2.1,FALSE,FALSE,0,FALSE,0.583188247728352,0.981337120943507,"HSF2BP","both"
"876","GT-AG",592,1264,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.499999999997727,"HSF2BP","both"
"877","GT-AG",593,1265,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.499999943136996,"HSF2BP","both"
"878","GT-AG",594,1266,1,1,FALSE,FALSE,0,FALSE,0.479579054559674,0.500000000001082,"AATBC","both"
"879","GT-AG",595,1267,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.499999999997727,"LINC01678;AP001055.1;AP001056.2;FP565260.5;AP001058.3;ICOSLG;FP565260.3;DNMT3L;FP565260.4;CFAP410;AP001062.3;AP001063.1;TRPM2-AS;LRRC3-DT;MTCYBP21;MTND5P1;TSPEAR;KRTAP10-1;KRTAP10-2;KRTAP10-3;KRTAP10-5;KRTAP10-6;KRTAP12-4;KRTAP12-2;IMMTP1;KRTAP12-1","none"
"880","GT-AG",596,1268,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.500000008335434,NA,"none"
"881","GT-AG",597,1269,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.499999991666228,"AP001056.2;FP565260.5","both"
"882","GT-AG",598,1270,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.49999991007907,"AP001058.3","none"
"883","GT-AG",599,1271,2,1.55,FALSE,FALSE,0,FALSE,0.544241771052179,0.937874143813421,NA,"none"
"884","GT-AG",600,1272,1,2,FALSE,FALSE,0.5,TRUE,-0.0646627164925052,0.0221771803767167,"CFAP410","end"
"885","GT-AG",601,1272,2,2,FALSE,FALSE,0.5,TRUE,0.0646627164925051,0.0221771934019865,"CFAP410","both"
"886","GT-AG",602,1273,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.500000040097874,"TSPEAR","both"
"887","GT-AG",603,1274,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.499999984731113,"TSPEAR","none"
"888","GT-AG",604,1275,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.499999984731113,"TSPEAR","both"
"889","GT-AG",605,1276,6,24.75,FALSE,FALSE,0.160116283498636,TRUE,-2.5543074941536,0.0326951781107014,"POFUT2","start"
"890","GT-AG",605,1277,20,30,TRUE,TRUE,0.234122925891805,TRUE,0.428641495810403,0.0205196724234545,"POFUT2","both"
"891","GT-AG",606,1277,4,22.55,FALSE,FALSE,0.143614099477944,TRUE,-2.2299846924208,0.000554837435306197,"POFUT2","end"
"892","GT-AG",607,1277,2,22.55,FALSE,FALSE,0.107954545454545,TRUE,-4.6095526696513,0.0322290508079138,"POFUT2","end"
"893","GT-AG",608,1278,19,18.55,FALSE,FALSE,0,FALSE,4.84693776985698,0.970732298966075,"POFUT2","both"
"894","GT-AG",609,1279,1,12,FALSE,FALSE,0.0818181818181818,TRUE,-4.20650140903114,0.0029413138250554,"POFUT2","start"
"895","GT-AG",609,1280,12,12,FALSE,FALSE,0.284090909090909,TRUE,3.27572183002173,0.0317422474264766,"POFUT2","both"
"896","GT-AG",609,1281,1,37.2,FALSE,FALSE,0.0473684210526316,FALSE,-5.24651426330586,0.00459241465480433,"POFUT2","none"
"897","GT-AG",610,1280,2,12,FALSE,FALSE,0.163636363636364,TRUE,-4.17609762393329,0.0766275402896078,"POFUT2","end"
"898","GT-AG",611,1280,2,12,FALSE,FALSE,0.14025974025974,TRUE,-3.67189699963971,0.00115601582882192,"POFUT2","end"
"899","GT-AG",612,1282,22,24.55,TRUE,TRUE,0.183902748953833,TRUE,1.74393273020676,0.0194408732930545,"POFUT2","both"
"900","GT-AG",613,1282,2,23.2,FALSE,FALSE,0.129370629370629,TRUE,-4.50691414655652,0.0539205826080889,"POFUT2","end"
"901","GT-AG",614,1283,3,28.95,FALSE,FALSE,0.0772727272727273,TRUE,-4.64300054365261,0.0200999162896958,"POFUT2","start"
"902","GT-AG",614,1284,1,28.95,FALSE,FALSE,0.0409090909090909,FALSE,-4.99590007516394,0.00183734978469335,"POFUT2","start"
"903","GT-AG",614,1285,30,33.5,TRUE,TRUE,0.161442356517266,TRUE,1.47372819977552,0.00055931370832321,"POFUT2","both"
"904","GT-AG",615,1285,3,30.5,FALSE,FALSE,0.0715873015873016,TRUE,-4.67225402419202,0.0330370761452003,"POFUT2","end"
"905","GT-AG",616,1286,1,2,FALSE,FALSE,0.857142857142857,TRUE,-1.45759850236921,0.987211964516713,"POFUT2","none"
"906","GT-AG",616,1287,2,26.85,FALSE,FALSE,0.19231884057971,TRUE,-4.24004685640515,0.0216371301526219,"POFUT2","end"
"907","GT-AG",616,1281,1,26.2,FALSE,FALSE,0.06,TRUE,-4.82776163551919,0.00451916784655309,"POFUT2","end"
"908","GT-AG",617,1286,2,27.65,FALSE,FALSE,0.0968891402714932,TRUE,-4.16425761768734,0.0343839551517851,"POFUT2","start"
"909","GT-AG",617,1288,5,27.65,FALSE,FALSE,0.166943961492643,TRUE,-3.41967212800487,0.0592293698834874,"POFUT2","start"
"910","GT-AG",617,1287,22,32.95,TRUE,TRUE,0.290916034611687,TRUE,1.15770763334287,0.0846966341831829,"POFUT2","both"
"911","GT-AG",617,1281,3,51.5,FALSE,FALSE,0.05566534914361,TRUE,-5.1537134701861,0.0134424261073461,"POFUT2","end"
"912","GT-AG",618,1287,1,26.85,FALSE,FALSE,0.09,TRUE,-4.79003266984632,0.0218097689706589,"POFUT2","end"
"913","GT-AG",619,1288,1,4.55,FALSE,FALSE,0.4,TRUE,-1.30878154099504,0.383522102620876,"POFUT2","none"
"914","GT-AG",620,1289,1,27.95,FALSE,FALSE,0.05625,TRUE,-4.82963414762126,0.00349193945577196,"POFUT2","start"
"915","GT-AG",620,1290,2,27.95,FALSE,FALSE,0.0826350732600733,TRUE,-3.52848470530155,0.000380218726848591,"POFUT2","start"
"916","GT-AG",620,1281,26,29.85,TRUE,TRUE,0.146287046287046,TRUE,1.18752838336609,0.000734598923753775,"POFUT2","both"
"917","GT-AG",621,1281,1,25.2,FALSE,FALSE,0.0391304347826087,FALSE,-4.79015240245491,0.00171839894182653,"POFUT2","end"
"918","GT-AG",622,1281,1,25.2,FALSE,FALSE,0.0932363489972186,TRUE,-3.80257507276891,0.000280118642344315,"POFUT2","end"
"919","GT-AG",623,1291,2,16.1,FALSE,FALSE,0.15,TRUE,-4.43805779161589,0.0794187935218906,"POFUT2","start"
"920","GT-AG",623,1292,17,16.1,FALSE,FALSE,0.15,TRUE,4.43805779161589,0.0794188058663703,"POFUT2","both"
"921","GT-AG",624,1293,1,61.65,FALSE,FALSE,0.015,FALSE,-5.63767126467249,0.00050656542103341,"SLC19A1","end"
"922","GT-AG",625,1294,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.499999965255526,"SLC19A1","none"
"923","GC-AG",626,1295,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.499999984731113,"SLC19A1","none"
"924","GT-AG",627,1296,3,2.1,FALSE,FALSE,0.666666666666667,TRUE,0.343398720448515,0.985046839091073,"SLC19A1","both"
"925","GT-AG",627,1293,1,61.65,FALSE,FALSE,0.0272727272727273,FALSE,-5.6485292810721,0.00226329035037578,"SLC19A1","end"
"926","GT-AG",628,1297,1,3.1,FALSE,FALSE,0.75,TRUE,-0.91559897772261,0.222160723941679,"SLC19A1","start"
"927","GT-AG",628,1293,4,61.65,FALSE,FALSE,0.0635059385059385,TRUE,-4.46536365134591,0.0143355560337965,"SLC19A1","end"
"928","GT-AG",629,1293,58,68.3,TRUE,TRUE,0.0749016155011861,TRUE,1.82184195393334,0.000124780502162263,"SLC19A1","both"
"929","GT-AG",630,1293,1,61.65,FALSE,FALSE,0.0321428571428571,FALSE,-5.63572557154,0.00474947285350546,"SLC19A1","end"
"930","GT-AG",631,1298,1,49.75,FALSE,FALSE,0.0290322580645161,FALSE,-5.56381782027015,0.00178596809449091,"SLC19A1","start"
"931","GT-AG",631,1299,44,50.2,TRUE,TRUE,0.113345544523388,TRUE,1.8797267838306,0.000133805241725399,"SLC19A1","both"
"932","GT-AG",632,1299,1,44,FALSE,FALSE,0.0290322580645161,FALSE,-5.46677173408218,0.00142828927054345,"SLC19A1","end"
"933","GT-AG",633,1300,31,30.75,TRUE,TRUE,0.838589061586773,TRUE,2.56051491474163,0.000335969933158171,"SLC19A1","both"
"934","GC-AG",634,1301,31,51.45,TRUE,TRUE,0.141839774934287,TRUE,-0.354923113333613,0.0005159167016474,"SLC19A1","start"
"935","GT-AG",634,1302,3,51.45,FALSE,FALSE,0.0639357583800935,TRUE,-3.72467338290103,0.000600469353943148,"SLC19A1","start"
"936","GC-AG",634,1303,22,54.55,TRUE,TRUE,0.21274774922793,TRUE,-0.314966017554277,0.000169947725808198,"SLC19A1","both"
"937","GT-AG",634,1304,2,74.25,FALSE,FALSE,0.041038961038961,FALSE,-5.31069247943283,0.00872760556954134,"SLC19A1","start"
"938","GC-AG",635,1301,1,25.15,FALSE,FALSE,0.18,TRUE,-4.48205670574478,0.0837705925159343,"SLC19A1","none"
"939","GC-AG",635,1303,1,24,FALSE,FALSE,0.1,TRUE,-4.66389383362091,0.0272725568068941,"SLC19A1","end"
"940","GC-AG",636,1303,1,24,FALSE,FALSE,0.0473684210526316,FALSE,-4.65851619394283,0.00185978080818312,"SLC19A1","end"
"941","GT-AG",637,1304,1,27.75,FALSE,FALSE,0.0583333333333333,TRUE,-3.32824930137945,0.0190149904727682,"SLC19A1","end"
"942","GT-AG",638,1305,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.499999943136996,"SLC19A1","none"
"943","GT-AG",639,1306,1,31.15,FALSE,FALSE,0.0243243243243243,FALSE,-3.99811551659645,0.00075297956028468,"SLC19A1","start"
"944","GT-AG",639,1307,1,31.15,FALSE,FALSE,0.0243243243243243,FALSE,-3.99811551659645,0.00075297956028468,"SLC19A1","start"
"945","GT-AG",639,1308,4,31.15,FALSE,FALSE,0.189109824109824,TRUE,-2.43439203647271,0.00114257582020751,"SLC19A1","start"
"946","GT-AG",639,1309,1,31.15,FALSE,FALSE,0.45,TRUE,-3.9361852105314,0.237082650580653,"SLC19A1","start"
"947","GT-AG",639,1304,30,31.6,TRUE,TRUE,0.519144573144573,TRUE,-0.0102875958477486,0.225792324467243,"SLC19A1","both"
"948","GC-AG",639,1310,1,31.15,FALSE,FALSE,0.075,TRUE,-3.99222189259547,0.00836659449088573,"SLC19A1","start"
"949","GT-AG",640,1311,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.500000040097874,"SLC19A1","both"
"950","GT-AG",641,1312,56,57.6,TRUE,TRUE,0.201251251728032,TRUE,1.61947942134403,0.0354298198085664,"SPATC1L","both"
"951","GT-AG",642,1313,36,38.65,TRUE,TRUE,0.112382727555141,TRUE,3.73599424301431,0.046865733667307,"SPATC1L","both"
"952","GT-AG",642,1314,3,35.85,FALSE,FALSE,0.0692307692307692,TRUE,-5.13413172958723,0.0667772541026511,"SPATC1L","start"
"953","GT-AG",642,1315,1,90.7,FALSE,FALSE,0.00927835051546392,FALSE,-6.31059605565903,0.000332687770246122,"SPATC1L","end"
"954","GT-AG",643,1316,2,57.6,FALSE,FALSE,0.0347306260786393,FALSE,-5.31401954824017,0.00550985175576955,"SPATC1L","start"
"955","GT-AG",643,1317,1,57.6,FALSE,FALSE,0.0199904351984696,FALSE,-5.62290710876749,0.000358067785784967,"SPATC1L","start"
"956","GT-AG",643,1315,58,64.7,TRUE,TRUE,0.119428423152142,TRUE,1.73202449840908,0.000445476110934989,"SPATC1L","both"
"957","GT-AG",643,1318,1,57.6,FALSE,FALSE,0.0230769230769231,FALSE,-5.86454534519232,0.0013910479105992,"SPATC1L;LSS;AP001468.1_2","start"
"958","GT-AG",643,1319,1,57.6,FALSE,FALSE,0.0176470588235294,FALSE,-5.8651598147663,0.000877311498941314,"SPATC1L;LSS;AP001468.1_2","start"
"959","GT-AG",644,1320,4,4,FALSE,FALSE,0.773809523809524,TRUE,1.31904775994306,0.00917764041240758,"LSS","both"
"960","GT-AG",644,1321,1,4,FALSE,FALSE,0.773809523809524,TRUE,-1.31904775994306,0.00917764640316724,"LSS","start"
"961","GT-AG",645,1322,1,149.65,FALSE,FALSE,0.0075,FALSE,-6.61677769784469,0.000375809433246087,"MCM3AP","end"
"962","GT-AG",646,1322,160,172.75,TRUE,FALSE,0.0427246847176099,FALSE,2.25181542710681,7.30275141540701e-05,"MCM3AP","both"
"963","GT-AG",647,1323,1,95.5,FALSE,FALSE,0.0153682288496652,FALSE,-5.89529422348671,0.000310675592009696,"MCM3AP","end"
"964","GT-AG",648,1323,90,95.5,TRUE,TRUE,0.0649213993631979,TRUE,1.84147354139966,0.000271268192506474,"MCM3AP","both"
"965","GT-AG",648,1324,1,213.8,FALSE,FALSE,0.00620689655172414,FALSE,-7.09021086899146,0.000390916443317771,"MCM3AP","end"
"966","GT-AG",648,1325,1,233.5,FALSE,FALSE,0.0075,FALSE,-7.17548649681712,0.00157123816851867,"MCM3AP","end"
"967","GT-AG",649,1326,1,142.15,FALSE,FALSE,0.00833333333333333,FALSE,-6.72430713181347,0.000428464276738228,"MCM3AP","start"
